date,0x1Bf68A9d1EaEe7826b3593C20a0ca93293cb489a
2022-10-16,3411.3360005103
2022-10-17,3405.91673336987
2022-10-18,3316.9891411752856
2022-10-19,3211.5142600748286
2022-10-20,3177.7941806135054
2022-10-21,3465.282211805548
2022-10-22,1698.5576700696408
2022-10-23,1702.3214362161143
2022-10-24,1755.7830241855074
2022-10-25,1815.9088805142007
2022-10-26,1596.7581212322914
2022-10-27,1805.6116115648608
2022-10-28,1924.9456920657265
2022-10-29,1732.2731697955223
2022-10-30,1718.7058268358585
2022-10-31,1583.874086203376
2022-11-01,1705.6335558804449
2022-11-02,1671.4116204636282
2022-11-03,1799.4779230039096
2022-11-04,1762.3821899513844
2022-11-05,1701.6244048203405
2022-11-06,1700.3095594138797
2022-11-07,1764.384798951746
2022-11-08,1807.9548179189655
2022-11-09,1927.767208699988
2022-11-10,1840.6106291619212
2022-11-11,18148.77096878019
2022-11-12,18113.081110511845
2022-11-13,18067.88272713299
2022-11-14,17624.393282965735
2022-11-15,17613.563448895835
2022-11-16,17370.985797034213
2022-11-17,17503.77997078907
2022-11-18,17535.921396437927
2022-11-19,17487.758795106307
2022-11-20,17469.392513868428
2022-11-21,17395.521945174507
2022-11-22,17516.81487735352
2022-11-23,17538.439834468736
2022-11-24,17535.36738368255
2022-11-25,17506.516159194027
2022-11-26,17485.005764735284
2022-11-27,17457.77847084827
2022-11-28,17446.54558814295
2022-11-29,17466.77967080041
2022-11-30,17445.48859431672
2022-12-01,17386.127910002233
2022-12-02,17355.87910022903
2022-12-03,17317.906247773826
2022-12-04,17292.151877966826
2022-12-05,17317.642892925323
2022-12-06,17299.94814688703
2022-12-07,17281.37611773514
2022-12-08,17379.479049634938
2022-12-09,17388.56226252856
2022-12-10,17268.111614777783
2022-12-11,17159.934644677214
2022-12-12,17107.445732878063
2022-12-13,17078.604444402477
2022-12-14,17033.55004211557
2022-12-15,17013.02210218693
2022-12-16,17012.528516998023
2022-12-17,17045.386388625146
2022-12-18,17020.45341835552
2022-12-19,16989.591214314598
2022-12-20,16920.049237749066
2022-12-21,16890.485698415956
2022-12-22,16888.882628796873
2022-12-23,16896.578255422224
2022-12-24,16889.94190443054
2022-12-25,16823.248311455307
2022-12-26,16801.928250992754
2022-12-27,16773.04312212691
2022-12-28,16755.833099877178
2022-12-29,16786.083852057916
2022-12-30,16732.881926527305
2022-12-31,16692.48529928172
2023-01-01,16605.753551558428
2023-01-02,16565.20229806385
2023-01-03,16558.3229666015
2023-01-04,16575.968854518615
2023-01-05,16534.821406623767
2023-01-06,16505.27077154206
2023-01-07,16455.338628511323
2023-01-08,16454.903615040013
2023-01-09,16425.628136613464
2023-01-10,16390.384447065135
2023-01-11,16404.80122288873
2023-01-12,16359.88892600384
2023-01-13,16380.677762166368
2023-01-14,16361.178742679173
2023-01-15,16674.226600349637
2023-01-16,16447.093303792284
2023-01-17,16548.83724269505
2023-01-18,16739.617038537606
2023-01-19,16926.1009091924
2023-01-20,16903.660387747153
2023-01-21,16523.600708254562
2023-01-22,16485.67370463919
2023-01-23,16452.040665458928
2023-01-24,16455.865250980343
2023-01-25,16453.319500200734
2023-01-26,16478.105478519723
2023-01-27,16093.17579453544
2023-01-28,16102.061508328832
2023-01-29,16109.54837116486
2023-01-30,16188.267526849948
2023-01-31,16199.395728763531
2023-02-01,16122.424470443722
2023-02-02,16096.92071304518
2023-02-03,16566.982085185515
2023-02-04,16181.600373631483
2023-02-05,16187.590637917458
2023-02-06,16208.446011528971
2023-02-07,16132.181784744633
2023-02-08,15774.098757299776
2023-02-09,15769.0202910367
2023-02-10,15770.877658270423
2023-02-11,15573.32604077222
2023-02-12,15556.702237900969
2023-02-13,15624.85978299523
2023-02-14,15613.957977640288
2023-02-15,15627.481980152552
2023-02-16,15721.867776219626
2023-02-17,15700.565533875058
2023-02-18,15687.88689877946
2023-02-19,15765.36342291801
2023-02-20,15816.146053623166
2023-02-21,15910.010817678123
2023-02-22,15777.763919657507
2023-02-23,15802.097457288635
2023-02-24,15965.886724333384
2023-02-25,15986.222581585338
2023-02-26,15959.99900547036
2023-02-27,15946.49712813472
2023-02-28,15854.40425236637
2023-03-01,15876.041013800794
2023-03-02,15847.494540231915
2023-03-03,15810.581705854867
2023-03-04,15826.564887043503
2023-03-05,15871.36241055616
2023-03-06,15850.451161986786
2023-03-07,15833.802310269695
2023-03-08,15751.145392003282
2023-03-09,16532.959561421627
2023-03-10,17122.653573678417
2023-03-11,17554.173018202007
2023-03-12,17391.380515790825
2023-03-13,17497.016338026973
2023-03-14,17115.5397735574
2023-03-15,16883.9916249336
2023-03-16,17015.2012965056
2023-03-17,16945.766286049344
2023-03-18,16898.734933023457
2023-03-19,16859.737199392068
2023-03-20,16616.168877499716
2023-03-21,16610.873470715076
2023-03-22,16374.115461616342
2023-03-23,16372.11700959671
2023-03-24,16337.18613175542
2023-03-25,16298.597205204853
2023-03-26,16281.080953871871
2023-03-27,16237.247747336763
2023-03-28,16145.78331650214
2023-03-29,16094.423188345623
2023-03-30,15934.369997424568
2023-03-31,15821.023239775704
2023-04-01,15819.47943427606
2023-04-02,15779.491654433425
2023-04-03,15612.209810011882
2023-04-04,15583.034954738265
2023-04-05,15552.385920003584
2023-04-06,15572.839602526985
2023-04-07,15884.782753653231
2023-04-08,15863.136347069234
2023-04-09,15850.509443494477
2023-04-10,15839.909371307036
2023-04-11,15795.28572253699
2023-04-12,15744.47567448449
2023-04-13,15376.471213111015
2023-04-14,15344.311623813415
2023-04-15,15319.069149184294
2023-04-16,15313.62509160995
2023-04-17,15300.750513473224
2023-04-18,15300.901648764466
2023-04-19,15206.011689176026
2023-04-20,15202.604018465
2023-04-21,15130.452180785152
2023-04-22,15121.302076639176
2023-04-23,15125.97526657249
2023-04-24,15120.972639355015
2023-04-25,14725.270648896192
2023-04-26,14716.915904928546
2023-04-27,14709.34616694104
2023-04-28,14702.847627758169
2023-04-29,14696.285333797308
2023-04-30,14694.927463551336
2023-05-01,14681.759710366878
2023-05-02,14582.549312628653
2023-05-03,14571.889698606166
2023-05-04,14558.306432723886
2023-05-05,14528.68783476438
2023-05-06,14494.37922748616
2023-05-07,14505.24181171171
2023-05-08,14471.392225437938
2023-05-09,14153.098165811454
2023-05-10,14126.115430315504
2023-05-11,14125.172928238744
2023-05-12,13379.026870508833
2023-05-13,12907.877714226182
2023-05-14,12707.732488190732
2023-05-15,12644.025255009918
2023-05-16,12611.506501754377
2023-05-17,12494.409557894458
2023-05-18,12412.69464675444
2023-05-19,12103.854868171313
2023-05-20,12094.044918717307
2023-05-21,12091.183983242028
2023-05-22,12068.7193689378
2023-05-23,12058.165469314114
2023-05-24,12005.256726640308
2023-05-25,12011.495143144732
2023-05-26,12006.668532353948
2023-05-27,12013.386780330897
2023-05-28,11960.697425070057
2023-05-29,11947.255941775598
2023-05-30,11960.4987632571
2023-05-31,11942.553595418518
2023-06-01,11944.46922674448
2023-06-02,11901.512084097158
2023-06-03,11773.305164681438
2023-06-04,11761.71489882467
2023-06-05,11758.595833314605
2023-06-06,11717.757871116337
2023-06-07,11697.208999263476
2023-06-08,11676.198052338328
2023-06-09,11693.29987677738
2023-06-10,11700.113630078891
2023-06-11,11626.059547820978
2023-06-12,11622.01309811262
2023-06-13,11650.47142060514
2023-06-14,11645.59271361242
2023-06-15,11627.441137768066
2023-06-16,11586.395423175183
2023-06-17,11568.163600203065
2023-06-18,11538.211939181208
2023-06-19,11529.791121246337
2023-06-20,11722.49506245931
2023-06-21,11789.867355091004
2023-06-22,11334.562149898802
2023-06-23,11496.799335270643
2023-06-24,11641.486633787334
2023-06-25,11663.396259717629
2023-06-26,11652.99588697253
2023-06-27,11555.617073554093
2023-06-28,11552.85627277743
2023-06-29,11848.50075904937
2023-06-30,11847.625963491697
2023-07-01,11843.517012603015
2023-07-02,11826.027704119067
2023-07-03,11752.772407944343
2023-07-04,11758.479890643915
2023-07-05,11763.39594807321
2023-07-06,11757.157034044683
2023-07-07,11709.54667979804
2023-07-08,11704.199038365516
2023-07-09,11712.456208314592
2023-07-10,11703.900607034622
2023-07-11,11671.589138497446
2023-07-12,11655.786802256642
2023-07-13,11623.104394332264
2023-07-14,11653.879963326326
2023-07-15,11623.706717716424
2023-07-16,11603.031363523318
2023-07-17,11573.84136450584
2023-07-18,11576.241742556556
2023-07-19,11511.88207404771
2023-07-20,11513.23300418305
2023-07-21,11514.020006437691
2023-07-22,11498.56160357888
2023-07-23,11490.026696803245
2023-07-24,11485.973653684896
2023-07-25,11462.856897083544
2023-07-26,11456.55409712197
2023-07-27,11422.330737593567
2023-07-28,11420.47755317823
2023-07-29,11415.06650819812
2023-07-30,11412.619154109983
2023-07-31,11405.533587931874
2023-08-01,11376.20815446324
2023-08-02,11375.350189355662
2023-08-03,11362.608189119434
2023-08-04,11382.659253827564
2023-08-05,11367.663710301009
2023-08-06,11359.281292408292
2023-08-07,11336.266921816292
2023-08-08,11286.50342496305
2023-08-09,11285.520401275784
2023-08-10,11233.759391577783
2023-08-11,11214.367220280708
2023-08-12,11213.688688687216
2023-08-13,11213.180607263756
2023-08-14,11161.42217211498
2023-08-15,11115.220670590355
2023-08-16,11103.904743893112
2023-08-17,11093.0676915006
2023-08-18,11309.401109364831
2023-08-19,11270.178441512557
2023-08-20,11468.781737767948
2023-08-21,11460.055550926912
2023-08-22,11458.840621523928
2023-08-23,11456.140107463749
2023-08-24,11444.390593438002
2023-08-25,11443.126331888565
2023-08-26,11439.410533098178
2023-08-27,11424.398345577389
2023-08-28,11422.818495697638
2023-08-29,11381.760063937269
2023-08-30,11371.819449194903
2023-08-31,11354.26012735018
2023-09-01,11367.5725216571
2023-09-02,11323.866047482568
2023-09-03,11323.615493655583
2023-09-04,11323.15464352619
2023-09-05,11316.812927539826
2023-09-06,11334.139494389943
2023-09-07,11329.623068004892
2023-09-08,11327.041006280531
2023-09-09,11326.116554187722
2023-09-10,11324.76447436302
2023-09-11,11313.52961421681
2023-09-12,11601.081091225891
2023-09-13,11596.265321501633
2023-09-14,11541.39142716434
2023-09-15,11525.523921192502
2023-09-16,11521.084213467826
2023-09-17,11522.28992515011
2023-09-18,11481.408442381044
2023-09-19,11132.490554152442
2023-09-20,11473.899532185767
2023-09-21,11465.503228299582
2023-09-22,11475.231071204078
2023-09-23,11474.112903003872
2023-09-24,11474.04747954287
2023-09-25,11502.062142903873
2023-09-26,11494.023502435602
2023-09-27,11490.443281928558
2023-09-28,11496.67240875123
2023-09-29,11477.562967336282
2023-09-30,11454.543011188887
2023-10-01,11439.57672627456
2023-10-02,11434.289462910505
2023-10-03,11433.759880160598
2023-10-04,11433.292578702492
2023-10-05,11433.393155094493
2023-10-06,11433.259929731435
2023-10-07,11431.138121493988
2023-10-08,11528.606195663227
2023-10-09,11500.673776827452
2023-10-10,11494.334954788132
2023-10-11,11433.288999910976
2023-10-12,11361.869443997624
2023-10-13,11340.37096577157
2023-10-14,11332.696907680263
2023-10-15,11329.588505994265
2023-10-16,11249.305555016264
2023-10-17,11643.073783649896
2023-10-18,11636.39033452073
2023-10-19,11607.69529417838
2023-10-20,11654.974561038023
2023-10-21,11655.314561038023
2023-10-22,11654.070427731222
2023-10-23,11653.544573114224
2023-10-24,11626.464644205398
2023-10-25,11599.448793207112
2023-10-26,11587.320718837638
2023-10-27,11237.418920985208
2023-10-28,11236.536206156854
2023-10-29,11183.089382151751
2023-10-30,11160.730379673803
2023-10-31,11147.637561892863
2023-11-01,11138.900008779436
2023-11-02,11133.849035705074
2023-11-03,11063.350831373007
2023-11-04,11031.466041671296
2023-11-05,11033.139289826588
2023-11-06,11023.862792061258
2023-11-07,11013.37570153186
2023-11-08,11001.755370866542
2023-11-09,10996.307877591958
2023-11-10,10653.71990677695
2023-11-11,10594.562073663546
2023-11-12,10567.105161660222
2023-11-13,10538.584985606132
2023-11-14,10538.249253079215
2023-11-15,10516.944323397904
2023-11-16,10514.749986156265
2023-11-17,10514.249962201866
2023-11-18,10708.997830574855
2023-11-19,10683.863140715604
2023-11-20,10682.573544591814
2023-11-21,10659.93071950143
2023-11-22,10656.251311607117
2023-11-23,10647.803022354528
2023-11-24,10607.390355280855
2023-11-25,10604.196046294304
2023-11-26,10600.805044487568
2023-11-27,10531.945356837514
2023-11-28,10469.570016854605
2023-11-29,10463.36052770519
2023-11-30,10457.8511821028
2023-12-01,10456.168623341418
2023-12-02,10454.17224976762
2023-12-03,10445.830410848748
2023-12-04,10445.398429948364
2023-12-05,10438.180168586849
2023-12-06,10432.949852127687
2023-12-07,10423.221112867115
2023-12-08,10372.224722162891
2023-12-09,10371.54519292748
2023-12-10,10357.199127972006
2023-12-11,10353.932178022951
2023-12-12,10344.913915031668
2023-12-13,10308.254338665563
2023-12-14,10305.317792893564
2023-12-15,10233.868083598674
2023-12-16,10228.166019057024
2023-12-17,10260.360732507555
2023-12-18,10275.382815768387
2023-12-19,10275.02607034267
2023-12-20,10266.389222480466
2023-12-21,10238.786456401607
2023-12-22,10169.78109031378
2023-12-23,10138.320239477518
2023-12-24,10131.781572950364
2023-12-25,10130.065998398655
2023-12-26,10127.288471745818
2023-12-27,10124.087817723474
2023-12-28,10111.086876761774
2023-12-29,10103.39107259614
2023-12-30,10104.619291448476
2023-12-31,10063.681470804544
2024-01-01,535.7285036755445
2024-01-02,535.7285036755445
2024-01-03,535.7285036755445
2024-01-04,535.7285036755445
2024-01-05,535.7285036755445
2024-01-06,535.7285036755445
2024-01-07,535.7285036755445
2024-01-08,535.7285036755445
2024-01-09,535.7285036755445
2024-01-10,535.7285036755445
2024-01-11,535.7285036755445
2024-01-12,535.7285036755445
2024-01-13,535.7285036755445
2024-01-14,535.7285036755445
2024-01-15,535.7285036755445
2024-01-16,535.7285036755445
2024-01-17,535.7285036755445
2024-01-18,535.7285036755445
2024-01-19,535.7285036755445
2024-01-20,535.7285036755445
2024-01-21,535.7285036755445
2024-01-22,535.7285036755445
2024-01-23,535.7285036755445
2024-01-24,535.7285036755445
2024-01-25,535.7285036755445
2024-01-26,535.7285036755445
2024-01-27,535.7285036755445
2024-01-28,535.7285036755445
2024-01-29,535.7285036755445
2024-01-30,535.7285036755445
2024-01-31,535.7285036755445
2024-02-01,535.7285036755445
2024-02-02,535.7285036755445
2024-02-03,535.7285036755445
2024-02-04,535.7285036755445
2024-02-05,535.7285036755445
2024-02-06,535.7285036755445
2024-02-07,535.7285036755445
2024-02-08,535.7285036755445
2024-02-09,535.7285036755445
2024-02-10,535.7285036755445
2024-02-11,535.7285036755445
2024-02-12,535.7285036755445
2024-02-13,535.7285036755445
2024-02-14,535.7285036755445
2024-02-15,535.7285036755445
2024-02-16,535.7285036755445
2024-02-17,535.7285036755445
2024-02-18,535.7285036755445
2024-02-19,535.7285036755445
2024-02-20,535.7285036755445
2024-02-21,535.7285036755445
2024-02-22,535.7285036755445
2024-02-23,535.7285036755445
2024-02-24,535.7285036755445
2024-02-25,535.7285036755445
2024-02-26,535.7285036755445
2024-02-27,535.7285036755445
2024-02-28,535.7285036755445
2024-02-29,535.7285036755445
2024-03-01,535.7285036755445
2024-03-02,535.7285036755445
2024-03-03,535.7285036755445
2024-03-04,535.7285036755445
2024-03-05,535.7285036755445
2024-03-06,535.7285036755445
2024-03-07,535.7285036755445
2024-03-08,535.7285036755445
2024-03-09,535.7285036755445
2024-03-10,535.7285036755445
2024-03-11,535.7285036755445
2024-03-12,535.7285036755445
2024-03-13,535.7285036755445
2024-03-14,535.7285036755445
2024-03-15,535.7285036755445
2024-03-16,535.7285036755445
2024-03-17,535.7285036755445
2024-03-18,535.7285036755445
2024-03-19,535.7285036755445
2024-03-20,535.7285036755445
2024-03-21,535.7285036755445
2024-03-22,535.7285036755445
2024-03-23,535.7285036755445
2024-03-24,535.7285036755445
2024-03-25,535.7285036755445
2024-03-26,535.7285036755445
2024-03-27,535.7285036755445
2024-03-28,535.7285036755445
2024-03-29,535.7285036755445
2024-03-30,535.7285036755445
2024-03-31,535.7285036755445
2024-04-01,535.7285036755445
2024-04-02,535.7285036755445
2024-04-03,535.7285036755445
2024-04-04,535.7285036755445
2024-04-05,535.7285036755445
2024-04-06,535.7285036755445
2024-04-07,535.7285036755445
2024-04-08,535.7285036755445
2024-04-09,535.7285036755445
2024-04-10,535.7285036755445
2024-04-11,535.7285036755445
2024-04-12,535.7285036755445
2024-04-13,535.7285036755445
2024-04-14,535.7285036755445
2024-04-15,535.7285036755445
2024-04-16,535.7285036755445
2024-04-17,535.7285036755445
2024-04-18,535.7285036755445
2024-04-19,535.7285036755445
2024-04-20,535.7285036755445
2024-04-21,535.7285036755445
2024-04-22,535.7285036755445
2024-04-23,535.7285036755445
2024-04-24,535.7285036755445
2024-04-25,535.7285036755445
2024-04-26,535.7285036755445
2024-04-27,535.7285036755445
2024-04-28,535.7285036755445
2024-04-29,535.7285036755445
2024-04-30,535.7285036755445
2024-05-01,535.7285036755445
2024-05-02,535.7285036755445
2024-05-03,535.7285036755445
2024-05-04,535.7285036755445
2024-05-05,535.7285036755445
2024-05-06,535.7285036755445
2024-05-07,535.7285036755445
2024-05-08,535.7285036755445
2024-05-09,535.7285036755445
2024-05-10,535.7285036755445
2024-05-11,535.7285036755445
2024-05-12,535.7285036755445
2024-05-13,535.7285036755445
2024-05-14,535.7285036755445
2024-05-15,535.7285036755445
2024-05-16,535.7285036755445
2024-05-17,535.7285036755445
2024-05-18,535.7285036755445
2024-05-19,535.7285036755445
2024-05-20,535.7285036755445
2024-05-21,535.7285036755445
2024-05-22,535.7285036755445
2024-05-23,535.7285036755445
2024-05-24,535.7285036755445
2024-05-25,535.7285036755445
2024-05-26,535.7285036755445
2024-05-27,535.7285036755445
2024-05-28,535.7285036755445
2024-05-29,535.7285036755445
2024-05-30,535.7285036755445
2024-05-31,535.7285036755445
2024-06-01,535.7285036755445
2024-06-02,535.7285036755445
2024-06-03,535.7285036755445
2024-06-04,535.7285036755445
2024-06-05,535.7285036755445
2024-06-06,535.7285036755445
2024-06-07,535.7285036755445
2024-06-08,535.7285036755445
2024-06-09,535.7285036755445
2024-06-10,535.7285036755445
2024-06-11,535.7285036755445
2024-06-12,535.7285036755445
2024-06-13,535.7285036755445
2024-06-14,535.7285036755445
2024-06-15,535.7285036755445
2024-06-16,535.7285036755445
2024-06-17,535.7285036755445
2024-06-18,535.7285036755445
2024-06-19,535.7285036755445
2024-06-20,535.7285036755445
2024-06-21,535.7285036755445
2024-06-22,535.7285036755445
2024-06-23,535.7285036755445
2024-06-24,535.7285036755445
2024-06-25,535.7285036755445
2024-06-26,535.7285036755445
2024-06-27,535.7285036755445
2024-06-28,535.7285036755445
2024-06-29,535.7285036755445
2024-06-30,535.7285036755445
2024-07-01,535.7285036755445
2024-07-02,535.7285036755445
2024-07-03,535.7285036755445
2024-07-04,535.7285036755445
2024-07-05,535.7285036755445
2024-07-06,535.7285036755445
2024-07-07,535.7285036755445
2024-07-08,535.7285036755445
2024-07-09,535.7285036755445
2024-07-10,535.7285036755445
2024-07-11,535.7285036755445
2024-07-12,535.7285036755445
2024-07-13,535.7285036755445
2024-07-14,535.7285036755445
2024-07-15,535.7285036755445
2024-07-16,535.7285036755445
2024-07-17,535.7285036755445
2024-07-18,535.7285036755445
2024-07-19,535.7285036755445
2024-07-20,535.7285036755445
2024-07-21,535.7285036755445
2024-07-22,535.7285036755445
2024-07-23,535.7285036755445
2024-07-24,535.7285036755445
2024-07-25,535.7285036755445
2024-07-26,535.7285036755445
2024-07-27,535.7285036755445
2024-07-28,535.7285036755445
2024-07-29,535.7285036755445
2024-07-30,535.7285036755445
2024-07-31,535.7285036755445
2024-08-01,535.7285036755445
2024-08-02,535.7285036755445
2024-08-03,535.7285036755445
2024-08-04,535.7285036755445
2024-08-05,535.7285036755445
2024-08-06,535.7285036755445
2024-08-07,535.7285036755445
2024-08-08,535.7285036755445
2024-08-09,535.7285036755445
2024-08-10,535.7285036755445
2024-08-11,535.7285036755445
2024-08-12,535.7285036755445
2024-08-13,535.7285036755445
2024-08-14,535.7285036755445
2024-08-15,535.7285036755445
2024-08-16,535.7285036755445
2024-08-17,535.7285036755445
2024-08-18,535.7285036755445
2024-08-19,535.7285036755445
2024-08-20,535.7285036755445
2024-08-21,535.7285036755445
2024-08-22,535.7285036755445
2024-08-23,535.7285036755445
2024-08-24,535.7285036755445
2024-08-25,535.7285036755445
2024-08-26,535.7285036755445
2024-08-27,535.7285036755445
2024-08-28,535.7285036755445
2024-08-29,535.7285036755445
2024-08-30,535.7285036755445
2024-08-31,535.7285036755445
2024-09-01,535.7285036755445
2024-09-02,535.7285036755445
2024-09-03,535.7285036755445
2024-09-04,535.7285036755445
2024-09-05,535.7285036755445
2024-09-06,535.7285036755445
2024-09-07,535.7285036755445
2024-09-08,535.7285036755445
2024-09-09,535.7285036755445
2024-09-10,535.7285036755445
2024-09-11,535.7285036755445
2024-09-12,535.7285036755445
2024-09-13,535.7285036755445
2024-09-14,535.7285036755445
2024-09-15,535.7285036755445
2024-09-16,535.7285036755445
2024-09-17,535.7285036755445
2024-09-18,535.7285036755445
2024-09-19,535.7285036755445
2024-09-20,535.7285036755445
2024-09-21,535.7285036755445
2024-09-22,535.7285036755445
2024-09-23,535.7285036755445
2024-09-24,535.7285036755445
2024-09-25,535.7285036755445
2024-09-26,535.7285036755445
2024-09-27,535.7285036755445
2024-09-28,535.7285036755445
2024-09-29,535.7285036755445
2024-09-30,535.7285036755445
2024-10-01,535.7285036755445
2024-10-02,535.7285036755445
2024-10-03,535.7285036755445
2024-10-04,535.7285036755445
2024-10-05,535.7285036755445
2024-10-06,535.7285036755445
2024-10-07,535.7285036755445
2024-10-08,535.7285036755445
2024-10-09,535.7285036755445
2024-10-10,535.7285036755445
2024-10-11,535.7285036755445
2024-10-12,535.7285036755445
2024-10-13,535.7285036755445
2024-10-14,535.7285036755445
2024-10-15,534.7285036755445
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.0
2024-10-25,0.0
