date,0x64192819Ac13Ef72bF6b5AE239AC672B43a9AF08,0x1A2a1c938CE3eC39b6D47113c7955bAa9DD454F2
2022-04-05,0.0,465.16505693384505
2022-04-06,0.0,465.16505693384505
2022-04-07,0.0,465.17511618384503
2022-04-08,0.0,465.17511618384503
2022-04-09,0.0,465.18011618384503
2022-04-10,0.0,465.1941216711069
2022-04-11,0.0,465.29686439738555
2022-04-12,0.0,465.5798677270183
2022-04-13,0.0,465.5798677270183
2022-04-14,0.0,465.5838964587315
2022-04-15,0.0,465.59938266473193
2022-04-16,0.0,465.6009223068435
2022-04-17,0.0,465.6050686148667
2022-04-18,0.0,465.6050686148667
2022-04-19,0.0,465.61598856047993
2022-04-20,0.0,465.63012289561493
2022-04-21,0.0,465.63012289561493
2022-04-22,0.0,465.6367770561781
2022-04-23,0.0,465.64796206617814
2022-04-24,0.0,465.6513430373959
2022-04-25,0.0,465.6513430373959
2022-04-26,0.0,465.6513430373959
2022-04-27,0.0,465.65930484992737
2022-04-28,0.0,465.65930484992737
2022-04-29,0.0,465.7023337955556
2022-04-30,0.0,465.7223337955556
2022-05-01,0.0,465.7323130655007
2022-05-02,0.0,465.7323130655007
2022-05-03,0.0,466.0823130655007
2022-05-04,0.0,466.0985666055007
2022-05-05,0.0,466.1006474461799
2022-05-06,0.0,466.11506592418715
2022-05-07,0.0,466.5951030423342
2022-05-08,0.0,466.6095094785027
2022-05-09,0.0,466.6518094785027
2022-05-10,0.0,466.6518094785027
2022-05-11,0.0,466.6518094785027
2022-05-12,0.0,466.6518094785027
2022-05-13,0.0,466.65715960979526
2022-05-14,0.0,466.65715960979526
2022-05-15,0.0,466.65715960979526
2022-05-16,0.0,466.65715960979526
2022-05-17,0.0,466.65774960979525
2022-05-18,0.0,466.6740723412342
2022-05-19,0.0,466.6740723412342
2022-05-20,0.0,466.7287604717332
2022-05-21,0.0,466.74283219816243
2022-05-22,0.0,466.7428421981624
2022-05-23,0.0,466.74584219816245
2022-05-24,0.0,466.8629106206221
2022-05-25,0.0,466.8649039806221
2022-05-26,0.0,466.8649039806221
2022-05-27,0.0,466.8649039806221
2022-05-28,0.0,466.93930046062206
2022-05-29,0.0,466.93930046062206
2022-05-30,0.0,466.93930046062206
2022-05-31,0.0,466.9539373132377
2022-06-01,0.0,466.9539373132377
2022-06-02,0.0,466.9958214892758
2022-06-03,0.0,466.9958214892758
2022-06-04,0.0,466.9958214892758
2022-06-05,0.0,466.9958214892758
2022-06-06,0.0,466.9958214892758
2022-06-07,0.0,466.9958214892758
2022-06-08,0.0,466.9958214892758
2022-06-09,0.0,466.9958214892758
2022-06-10,0.0,466.9958214892758
2022-06-11,0.0,466.9958214892758
2022-06-12,0.0,466.9958214892758
2022-06-13,0.0,467.0359899181583
2022-06-14,0.0,467.0359899181583
2022-06-15,0.0,467.0359899181583
2022-06-16,0.0,467.0359899181583
2022-06-17,0.0,467.0359899181583
2022-06-18,0.0,467.0382501879608
2022-06-19,0.0,467.0382501879608
2022-06-20,0.0,467.0382501879608
2022-06-21,0.0,467.0382501879608
2022-06-22,0.0,467.0382501879608
2022-06-23,0.0,467.0382501879608
2022-06-24,0.0,467.0382501879608
2022-06-25,0.0,467.0382501879608
2022-06-26,0.0,467.0445837229976
2022-06-27,0.0,467.0445837229976
2022-06-28,0.0,467.0805837229976
2022-06-29,65158.654544188874,467.0805837229976
2022-06-30,62571.77504644345,467.0805837229976
2022-07-01,61464.68395525034,467.0805837229976
2022-07-02,62114.047095360394,467.0805837229976
2022-07-03,61985.22694655857,467.0805837229976
2022-07-04,61998.83227198682,467.0805837229976
2022-07-05,59852.306354755,467.0805837229976
2022-07-06,59551.80754974755,467.150569160481
2022-07-07,59184.59443726319,467.150569160481
2022-07-08,58719.875546363495,467.150569160481
2022-07-09,58571.79804530201,467.150569160481
2022-07-10,58301.4364549973,467.150569160481
2022-07-11,57667.22776221936,467.150569160481
2022-07-12,57826.414502847976,467.1509286734927
2022-07-13,58257.374601531985,467.1509286734927
2022-07-14,58292.235154175745,467.1509286734927
2022-07-15,58272.55652928695,467.1509286734927
2022-07-16,57555.3970820493,467.16057659970664
2022-07-17,57144.64360213894,467.16057659970664
2022-07-18,56999.61008319465,467.16057659970664
2022-07-19,56249.54357510273,467.1700307631389
2022-07-20,56091.036203117364,467.1700307631389
2022-07-21,56388.284087049884,467.1886280713062
2022-07-22,55826.619585604916,467.1886280713062
2022-07-23,55687.33489523018,467.2065539129979
2022-07-24,56299.95074863414,467.2106974427917
2022-07-25,56013.85202173563,467.2106974427917
2022-07-26,56128.27542283705,467.2106974427917
2022-07-27,55992.586195454205,467.224786662234
2022-07-28,55648.91064823852,467.224786662234
2022-07-29,55094.01936874096,467.224786662234
2022-07-30,55380.56377189617,467.224786662234
2022-07-31,55714.838570754444,467.224786662234
2022-08-01,55710.35953042667,467.2860258480669
2022-08-02,55751.78779785541,467.2860258480669
2022-08-03,55608.27300379018,467.2860258480669
2022-08-04,55593.38095357318,467.2860258480669
2022-08-05,55342.447577074665,467.2860258480669
2022-08-06,55152.587828204334,467.2860258480669
2022-08-07,54382.075203144996,467.2987013200519
2022-08-08,54932.46269844672,467.3002175803035
2022-08-09,54434.79923629319,467.3002175803035
2022-08-10,54380.40153652996,467.326000718428
2022-08-11,54024.66546046428,467.326000718428
2022-08-12,53725.99073513387,467.326000718428
2022-08-13,53679.986583842554,467.326000718428
2022-08-14,53382.58628404576,467.328075874509
2022-08-15,53358.364151557595,467.328075874509
2022-08-16,53185.24960862879,467.328075874509
2022-08-17,53233.86832739088,467.328075874509
2022-08-18,53066.39718335067,467.328075874509
2022-08-19,52822.811539637565,467.328075874509
2022-08-20,52740.43146205589,467.328075874509
2022-08-21,52579.19529265428,467.328075874509
2022-08-22,52818.94807775574,467.3385209223361
2022-08-23,52706.28821482564,467.3446339826555
2022-08-24,52785.28604185887,467.3446339826555
2022-08-25,52845.73004508416,467.3446339826555
2022-08-26,52706.35292718115,467.3446339826555
2022-08-27,52999.8858620803,467.3446339826555
2022-08-28,53083.51324611378,467.3446339826555
2022-08-29,53066.27974835256,467.3446339826555
2022-08-30,52873.33836657047,467.3446339826555
2022-08-31,52748.349892441416,467.3446339826555
2022-09-01,52364.563412429205,467.3446339826555
2022-09-02,52006.16746949238,467.3446339826555
2022-09-03,51866.060409200894,467.3547779637877
2022-09-04,51778.93438793609,467.3597558294117
2022-09-05,51605.55696955335,467.4125220994117
2022-09-06,49061.91620629768,467.4345220994117
2022-09-07,47802.245830826745,467.5380884558392
2022-09-08,47407.41651955656,467.5380884558392
2022-09-09,46907.091858810396,467.5392603537389
2022-09-10,46947.97633467345,467.5392603537389
2022-09-11,46789.11932884494,467.5392603537389
2022-09-12,42367.22799422952,467.5392603537389
2022-09-13,41112.585339484045,467.5392603537389
2022-09-14,35161.27683206175,468.6840098944216
2022-09-15,35104.847218025156,468.6840098944216
2022-09-16,35104.847218025156,468.6840098944216
2022-09-17,35104.847218025156,468.6840098944216
2022-09-18,40160.80421132325,468.6840098944216
2022-09-19,40495.53185158497,468.6866622597763
2022-09-20,40694.073763467815,468.6866622597763
2022-09-21,40845.65205143981,468.74556901970374
2022-09-22,40919.02631010092,468.74556901970374
2022-09-23,41002.81406718286,468.74556901970374
2022-09-24,41397.80468904414,468.74556901970374
2022-09-25,41252.48953646396,468.74556901970374
2022-09-26,41740.053523004535,468.7540690197037
2022-09-27,41860.03671018464,468.7625091678002
2022-09-28,41851.265805338226,468.7625091678002
2022-09-29,45659.64523053931,468.7625091678002
2022-09-30,45892.24500012222,468.7625091678002
2022-10-01,46102.70333852794,468.7625091678002
2022-10-02,46071.26316439114,468.7625091678002
2022-10-03,46179.622991779615,468.7625091678002
2022-10-04,46136.508251511616,468.7625091678002
2022-10-05,46251.33897950792,468.7625091678002
2022-10-06,46766.21679306693,468.7625091678002
2022-10-07,46601.03546157279,468.7625091678002
2022-10-08,47077.97489780305,468.7625091678002
2022-10-09,47343.94143770419,468.7625091678002
2022-10-10,47410.72919422068,468.7625091678002
2022-10-11,47341.93853936733,468.7625091678002
2022-10-12,47321.6334172811,468.7625091678002
2022-10-13,47331.88403862507,468.7625091678002
2022-10-14,47300.255120041584,468.7625091678002
2022-10-15,47249.96281628022,468.7625091678002
2022-10-16,47458.88302375265,468.7625091678002
2022-10-17,47554.21693816427,468.7625091678002
2022-10-18,46716.03991999926,468.7625091678002
2022-10-19,46419.4659702269,468.7625091678002
2022-10-20,46554.41549479354,468.7625091678002
2022-10-21,47156.83279227124,468.7625091678002
2022-10-22,47227.86658302937,468.7625091678002
2022-10-23,47167.82593796927,468.7625091678002
2022-10-24,47103.20956044095,468.7625091678002
2022-10-25,46991.36791388016,468.7625091678002
2022-10-26,46852.69340510471,468.7625091678002
2022-10-27,45566.27359098663,468.7625091678002
2022-10-28,45561.895276442454,468.7625091678002
2022-10-29,45517.824111311595,468.7625091678002
2022-10-30,45319.30686250818,468.7625091678002
2022-10-31,45458.552909607584,468.7625091678002
2022-11-01,45381.8783700927,468.7625091678002
2022-11-02,45384.908264956895,468.7625091678002
2022-11-03,45378.25590507931,468.7625091678002
2022-11-04,45741.534096145566,468.7625091678002
2022-11-05,45153.32247884077,468.7625091678002
2022-11-06,46278.03155595242,468.7625091678002
2022-11-07,46317.54414413401,468.7625091678002
2022-11-08,46058.916479402265,468.7625091678002
2022-11-09,46179.23100951121,468.7625091678002
2022-11-10,44932.70951643083,468.7625091678002
2022-11-11,44687.28377747328,468.7625091678002
2022-11-12,44693.9207704075,468.7625091678002
2022-11-13,43127.17125506127,468.7625091678002
2022-11-14,42238.76663796342,468.7625091678002
2022-11-15,42803.44402726911,468.8186432868105
2022-11-16,42973.24668666493,468.8186432868105
2022-11-17,43116.0510334427,468.8186432868105
2022-11-18,43185.93696577511,468.8186432868105
2022-11-19,43429.84434443226,468.8186432868105
2022-11-20,43444.386704994606,468.8186432868105
2022-11-21,43395.85751243505,468.8186432868105
2022-11-22,43466.02125223246,468.8186432868105
2022-11-23,43817.9563401738,468.8186432868105
2022-11-24,43747.21761689928,468.8186432868105
2022-11-25,43760.47484571326,468.8186432868105
2022-11-26,43856.41162796183,468.8186432868105
2022-11-27,43912.57641884125,468.8186432868105
2022-11-28,43797.76328726919,468.8186432868105
2022-11-29,43610.28188721115,468.8186432868105
2022-11-30,43577.1542988565,468.8186432868105
2022-12-01,42484.965539581826,468.8186432868105
2022-12-02,42856.23812890349,468.82037029984457
2022-12-03,43368.83695894765,468.82037029984457
2022-12-04,43532.821681240675,468.82037029984457
2022-12-05,43793.643992590885,468.82037029984457
2022-12-06,44443.67511369194,468.82037029984457
2022-12-07,44757.3824834516,468.82037029984457
2022-12-08,44881.42875057616,468.82037029984457
2022-12-09,44814.846328721535,468.82037029984457
2022-12-10,45164.287592013876,468.82037029984457
2022-12-11,45392.73958586071,468.82037029984457
2022-12-12,45473.242803778165,468.82037029984457
2022-12-13,45816.59094852199,468.82305175372574
2022-12-14,44367.572748692626,468.82305175372574
2022-12-15,44297.9531034082,468.82305175372574
2022-12-16,44287.662023504054,468.82305175372574
2022-12-17,43133.247942048525,468.82305175372574
2022-12-18,43291.55430739183,468.82305175372574
2022-12-19,43298.872289358194,468.82305175372574
2022-12-20,43277.403026119944,468.82305175372574
2022-12-21,43246.13822682748,468.8329602389103
2022-12-22,43126.950077249465,468.8329602389103
2022-12-23,43148.02793341939,468.8329602389103
2022-12-24,43115.57233947002,468.8329602389103
2022-12-25,43152.511621951126,468.8329602389103
2022-12-26,43148.54804159596,468.8329602389103
2022-12-27,43326.40407270299,468.8329602389103
2022-12-28,43673.23506824369,468.8329602389103
2022-12-29,43706.86776253614,468.8329602389103
2022-12-30,43495.060521913074,468.8329602389103
2022-12-31,42982.3388039083,468.8329602389103
2023-01-01,43125.4012169165,468.8329602389103
2023-01-02,40103.00956903692,468.8329602389103
2023-01-03,39806.171302256946,468.8329602389103
2023-01-04,39966.472024722025,468.8329602389103
2023-01-05,40041.02547194041,468.8329602389103
2023-01-06,39305.38947134651,468.8329602389103
2023-01-07,39419.84087195283,468.8329602389103
2023-01-08,39645.38274714596,468.8329602389103
2023-01-09,39718.367028570494,468.8329602389103
2023-01-10,39883.85429399158,468.8329602389103
2023-01-11,40268.14375815675,468.8329602389103
2023-01-12,39976.09073219295,468.8329602389103
2023-01-13,40175.084232584566,468.8329602389103
2023-01-14,40634.25055687218,468.8329602389103
2023-01-15,40724.98727368989,468.8329602389103
2023-01-16,40811.49524834195,468.8329602389103
2023-01-17,40802.763053304414,468.8329602389103
2023-01-18,40963.87197447503,468.8329602389103
2023-01-19,41144.16637704794,468.8329602389103
2023-01-20,41439.6012596774,468.8329602389103
2023-01-21,41410.23800837932,468.8329602389103
2023-01-22,41610.38662325612,468.8661898936061
2023-01-23,42829.35351100845,468.8661898936061
2023-01-24,42477.83151615065,468.8661898936061
2023-01-25,44089.16166270239,468.8661898936061
2023-01-26,44299.900980896695,468.8661898936061
2023-01-27,44500.74315555928,468.8661898936061
2023-01-28,44794.531812854206,468.8661898936061
2023-01-29,46613.8835082245,468.8661898936061
2023-01-30,47491.64014823346,468.8661898936061
2023-01-31,45987.16763297939,468.8661898936061
2023-02-01,45907.272890664775,468.8661898936061
2023-02-02,47319.81184693268,468.8661898936061
2023-02-03,46538.09320312038,468.8661898936061
2023-02-04,46209.58445731885,468.8661898936061
2023-02-05,46386.30066321729,468.8661898936061
2023-02-06,46772.50479929292,468.8661898936061
2023-02-07,46731.219898933094,468.8661898936061
2023-02-08,43487.5522287034,468.8661898936061
2023-02-09,43290.552116821,468.8661898936061
2023-02-10,42643.5037952218,468.8661898936061
2023-02-11,41663.58637177755,468.8661898936061
2023-02-12,41686.82461524269,468.8661898936061
2023-02-13,41497.07382455811,468.8708046748922
2023-02-14,41311.34549442317,468.8708046748922
2023-02-15,41349.65699460299,468.8708046748922
2023-02-16,41450.762320573565,468.8708046748922
2023-02-17,41196.8609129337,468.8708046748922
2023-02-18,40147.31556864837,468.8708046748922
2023-02-19,40156.7525571454,468.8708046748922
2023-02-20,40063.991047295356,468.8708046748922
2023-02-21,39095.22246613307,468.8708046748922
2023-02-22,39160.33373428511,468.8708046748922
2023-02-23,39091.36777121987,468.8708046748922
2023-02-24,38963.12335815717,468.8708046748922
2023-02-25,38890.40050344712,468.8708046748922
2023-02-26,38855.863835150296,468.8708046748922
2023-02-27,38744.36059662337,468.8708046748922
2023-02-28,38913.92964699374,468.8708046748922
2023-03-01,38885.03815275334,468.8708046748922
2023-03-02,38761.19229494927,468.8708046748922
2023-03-03,38717.29478080676,468.8708046748922
2023-03-04,37596.46232599138,468.8708046748922
2023-03-05,37806.921941440516,468.8708046748922
2023-03-06,37716.572123340695,468.8708046748922
2023-03-07,37690.067917244436,468.8708046748922
2023-03-08,37136.612518516566,468.8708046748922
2023-03-09,37345.94363140571,468.8708046748922
2023-03-10,37167.09445447317,468.8708046748922
2023-03-11,36934.20129872963,468.8708046748922
2023-03-12,36806.94273701794,468.8708046748922
2023-03-13,36822.90443240699,468.8708046748922
2023-03-14,36713.403618400785,468.8708046748922
2023-03-15,37301.533186037166,468.87085467489226
2023-03-16,37117.9137575718,468.87085467489226
2023-03-17,37234.90104937911,468.87335467489225
2023-03-18,38319.96112222639,468.87335467489225
2023-03-19,38322.143832037735,468.87335467489225
2023-03-20,38427.149274524745,468.8789967244103
2023-03-21,37297.49195935405,468.8789967244103
2023-03-22,37480.74944949386,468.8789967244103
2023-03-23,37656.40644446782,468.8789967244103
2023-03-24,37256.438989081704,468.8789967244103
2023-03-25,38155.43209154496,468.8815652684676
2023-03-26,38071.842958145935,468.88526526846766
2023-03-27,37968.52282714559,468.88526526846766
2023-03-28,37976.12532061327,468.88526526846766
2023-03-29,38079.53470051412,468.88526526846766
2023-03-30,38223.707705112654,468.88526526846766
2023-03-31,38151.305820603586,469.0763220690087
2023-04-01,37882.125177876,469.096895121478
2023-04-02,37889.948958408946,469.096895121478
2023-04-03,37877.691162720206,469.096895121478
2023-04-04,36857.80373689906,469.096895121478
2023-04-05,37122.87939651678,469.096895121478
2023-04-06,37068.56512085124,469.096895121478
2023-04-07,37092.3336379777,469.096895121478
2023-04-08,37206.89603882189,469.096895121478
2023-04-09,37268.63326077092,469.096895121478
2023-04-10,37390.31118677331,469.096895121478
2023-04-11,37448.94665281788,469.096895121478
2023-04-12,37635.05403838426,469.096895121478
2023-04-13,37734.139037152476,469.096895121478
2023-04-14,38440.952455714294,469.096895121478
2023-04-15,38665.52216164736,469.096895121478
2023-04-16,38652.62090364312,469.096895121478
2023-04-17,38830.56440342504,469.1163107663319
2023-04-18,38480.7405849907,469.1163107663319
2023-04-19,38574.20107171318,469.1163107663319
2023-04-20,38572.16117636313,469.1163107663319
2023-04-21,38404.015974681344,469.13980003278346
2023-04-22,37493.263846504124,469.13980003278346
2023-04-23,37728.005927989834,469.13980003278346
2023-04-24,37796.94083398111,469.13980003278346
2023-04-25,37774.72049149934,469.13980003278346
2023-04-26,37779.756958533086,469.13980003278346
2023-04-27,37474.50826936013,469.13980003278346
2023-04-28,37463.75398001011,469.13980003278346
2023-04-29,37561.019656674755,469.13980003278346
2023-04-30,37450.91226243808,469.13980003278346
2023-05-01,37468.60148971556,469.13980003278346
2023-05-02,37380.741090611904,469.13980003278346
2023-05-03,37386.82799072563,469.13980003278346
2023-05-04,37563.35656041576,469.13980003278346
2023-05-05,37794.990238417166,469.13980003278346
2023-05-06,36841.01351485304,469.13980003278346
2023-05-07,36715.9290052804,469.13980003278346
2023-05-08,36770.72344237779,469.13980003278346
2023-05-09,37187.22436158059,469.13980003278346
2023-05-10,37178.62857442232,469.13980003278346
2023-05-11,37150.31173375288,469.3048436521229
2023-05-12,36986.99836134534,469.3048436521229
2023-05-13,37098.77088503887,469.3048436521229
2023-05-14,37163.06072701382,469.3048436521229
2023-05-15,37178.01996812712,469.3048436521229
2023-05-16,37182.025562974995,469.3048436521229
2023-05-17,37207.810505967114,469.3048436521229
2023-05-18,37485.12771158019,469.3048436521229
2023-05-19,37589.186014844694,469.3048436521229
2023-05-20,37499.73710300201,469.3048436521229
2023-05-21,37521.49019514401,469.3048436521229
2023-05-22,37525.29560037736,469.3048436521229
2023-05-23,37712.19186669204,469.3048436521229
2023-05-24,37748.320771803454,469.3048436521229
2023-05-25,37824.80580188176,469.3048436521229
2023-05-26,37972.87072624,469.3048436521229
2023-05-27,38055.27222863534,469.3048436521229
2023-05-28,38295.246054400784,469.3048436521229
2023-05-29,38403.09034628485,469.3048436521229
2023-05-30,37412.77047704833,469.3048436521229
2023-05-31,37391.21735545826,469.3048436521229
2023-06-01,37264.554426311435,469.3048436521229
2023-06-02,37179.7296626489,469.31015279874856
2023-06-03,37789.36899314637,469.31015279874856
2023-06-04,37962.38830732866,469.31015279874856
2023-06-05,37977.529517893774,469.31015279874856
2023-06-06,38039.56154343499,469.31015279874856
2023-06-07,38297.44756652193,469.31281306658434
2023-06-08,38222.523783327444,469.31281306658434
2023-06-09,38195.32319277058,469.31281306658434
2023-06-10,38466.38595522041,469.31281306658434
2023-06-11,37642.844756392595,469.31281306658434
2023-06-12,37523.090700107576,469.31281306658434
2023-06-13,37570.52053437298,469.31281306658434
2023-06-14,36616.992537586404,469.31281306658434
2023-06-15,36570.754489611514,469.31281306658434
2023-06-16,36437.417174950126,469.31281306658434
2023-06-17,36520.20623044642,469.31281306658434
2023-06-18,36618.512423006396,469.31281306658434
2023-06-19,36666.21274443321,469.31281306658434
2023-06-20,37374.75206066066,469.31281306658434
2023-06-21,37484.88387674967,469.31281306658434
2023-06-22,37509.489439275596,469.31281306658434
2023-06-23,37471.65194013522,469.31281306658434
2023-06-24,36929.27884235203,469.31281306658434
2023-06-25,37022.77928034383,469.31281306658434
2023-06-26,36962.111182423556,469.31281306658434
2023-06-27,36946.2864166678,469.3153912423641
2023-06-28,36662.396496244895,469.3153912423641
2023-06-29,36668.05720538765,469.3153912423641
2023-06-30,36423.74114569402,469.3153912423641
2023-07-01,36256.27248760674,469.3153912423641
2023-07-02,36503.679232321534,469.3153912423641
2023-07-03,36429.278240573025,469.3153912423641
2023-07-04,36053.16540263685,469.3153912423641
2023-07-05,36042.126310531974,469.3153912423641
2023-07-06,35066.88398715625,469.3153912423641
2023-07-07,34949.16397043226,469.3153912423641
2023-07-08,34951.454041537465,469.3153912423641
2023-07-09,34725.186604726536,469.3153912423641
2023-07-10,34766.587578588566,469.3153912423641
2023-07-11,34138.64494986673,469.3153912423641
2023-07-12,34139.36588780013,469.3153912423641
2023-07-13,34297.71795373965,469.3153912423641
2023-07-14,34298.9533704888,469.3153912423641
2023-07-15,34283.06649421934,469.3153912423641
2023-07-16,34218.68832815917,469.3153912423641
2023-07-17,34247.87760179966,469.3153912423641
2023-07-18,34275.256744537546,469.3153912423641
2023-07-19,34366.377326104484,469.3153912423641
2023-07-20,34387.85591155542,469.3153912423641
2023-07-21,34316.53659082106,469.3153912423641
2023-07-22,34336.61090014967,469.3153912423641
2023-07-23,34362.484046442834,469.3153912423641
2023-07-24,34856.30211358871,469.3153912423641
2023-07-25,34869.05276882968,469.3153912423641
2023-07-26,34986.556226329216,469.3153912423641
2023-07-27,34987.665197125614,469.3153912423641
2023-07-28,35250.98235530573,469.3153912423641
2023-07-29,35270.837297975326,469.3153912423641
2023-07-30,35303.60834262354,469.3153912423641
2023-07-31,35285.03411845483,469.3153912423641
2023-08-01,35274.43833038703,469.3153912423641
2023-08-02,35234.17159291779,469.3153912423641
2023-08-03,35214.76821120372,469.3153912423641
2023-08-04,35194.60844512947,469.3153912423641
2023-08-05,35167.206371637985,469.3153912423641
2023-08-06,35155.71003754545,469.3153912423641
2023-08-07,35201.484806110006,469.3153912423641
2023-08-08,35137.038944423875,469.3153912423641
2023-08-09,35127.34517204506,469.3153912423641
2023-08-10,35140.17380300071,469.3153912423641
2023-08-11,35153.318802929636,469.31539124336416
2023-08-12,35125.706642436926,469.31539124336416
2023-08-13,35122.11948769806,469.31539124336416
2023-08-14,35034.94066041364,469.31539124336416
2023-08-15,35013.304254179,469.31539124336416
2023-08-16,34899.84610551311,469.31539124336416
2023-08-17,34863.359986396325,469.31539124336416
2023-08-18,34508.48865839196,469.31539124336416
2023-08-19,34462.57489714354,469.31539124336416
2023-08-20,34476.70932562994,469.31539124336416
2023-08-21,34397.745526573686,469.31539124336416
2023-08-22,34144.91295371594,469.31539124336416
2023-08-23,34263.74883773047,469.31539124336416
2023-08-24,34272.710169924205,469.31539124336416
2023-08-25,34211.99280234179,469.31539124336416
2023-08-26,34133.649692390376,469.31539124336416
2023-08-27,34050.4225366193,469.31539124336416
2023-08-28,34006.16899184854,469.31539124336416
2023-08-29,33970.9764569286,469.31539124336416
2023-08-30,34072.951779368974,469.31539124336416
2023-08-31,33970.781429230694,469.31539124336416
2023-09-01,33974.52485510023,469.31539124336416
2023-09-02,30846.007737459546,469.31539124336416
2023-09-03,30857.713851944605,469.31539124336416
2023-09-04,30845.455501991095,469.31539124336416
2023-09-05,30799.49812345596,469.31539124336416
2023-09-06,30790.634249000428,469.31539124336416
2023-09-07,30792.26562166494,469.31539124336416
2023-09-08,30856.437282732386,469.31539124336416
2023-09-09,30804.03968041449,469.31539124336416
2023-09-10,30778.059309367312,469.31539124336416
2023-09-11,30724.766363940962,469.31539124336416
2023-09-12,30755.559310534536,469.31539124336416
2023-09-13,30729.0190372837,469.31539124336416
2023-09-14,30696.126637401452,469.31539124336416
2023-09-15,30866.35446324103,469.31539124336416
2023-09-16,30875.484390398437,469.31539124336416
2023-09-17,30859.330509364358,469.31539124336416
2023-09-18,30851.532150938263,469.31539124336416
2023-09-19,30860.6064117663,469.31539124336416
2023-09-20,30857.402652805198,469.31539124336416
2023-09-21,30872.508335441587,469.31539124336416
2023-09-22,30870.010666616865,469.31539124336416
2023-09-23,30858.401306863132,469.31539124336416
2023-09-24,30870.107258923574,469.31539124336416
2023-09-25,30860.463011989286,469.31539124336416
2023-09-26,30883.686449262546,469.31539124336416
2023-09-27,30862.81277641914,469.31539124336416
2023-09-28,30869.324071552743,469.31539124336416
2023-09-29,30213.69649847573,469.31539124336416
2023-09-30,30145.189764007864,469.3246008385267
2023-10-01,30144.66918648284,469.3246008385267
2023-10-02,30052.879595048806,469.3246008385267
2023-10-03,30017.45926925428,469.3246008385267
2023-10-04,30157.349786545587,469.3246008385267
2023-10-05,30216.96774420165,469.3246008385267
2023-10-06,30235.35399063206,469.3246008385267
2023-10-07,30197.0006075756,469.3246008385267
2023-10-08,30211.718589949418,469.3246008385267
2023-10-09,30107.391629104925,469.3246008385267
2023-10-10,30046.399889909542,469.3246008385267
2023-10-11,30073.752429207532,469.3246008385267
2023-10-12,30008.851352261183,469.3246008385267
2023-10-13,30025.533412797206,469.3246008385267
2023-10-14,30032.475605746436,469.3246008385267
2023-10-15,30002.27096768675,469.3246008385267
2023-10-16,29996.26679984474,469.3246008385267
2023-10-17,30014.74842469341,469.3246008385267
2023-10-18,30022.232157034556,469.3246008385267
2023-10-19,30043.813109437517,469.3246008385267
2023-10-20,30161.260587149085,469.3246008385267
2023-10-21,30169.58623154812,469.3246008385267
2023-10-22,30126.654531857395,469.3246008385267
2023-10-23,30092.967724561775,469.3246008385267
2023-10-24,29190.929129428347,469.3246008385267
2023-10-25,29212.409223716568,469.3246008385267
2023-10-26,29195.288533099094,469.3246008385267
2023-10-27,29243.539924117424,469.3246008385267
2023-10-28,29295.61131606743,469.3246008385267
2023-10-29,29603.590994748774,469.3246008385267
2023-10-30,30582.04743823426,469.3246008385267
2023-10-31,30628.106718798514,469.3246008385267
2023-11-01,30642.87471683532,469.3246008385267
2023-11-02,30581.62142393607,469.3246008385267
2023-11-03,30698.697696651394,469.3246008385267
2023-11-04,30744.374311980027,469.3246008385267
2023-11-05,30836.84932236526,469.3246008385267
2023-11-06,31067.438772148933,469.3246008385267
2023-11-07,31156.36205606212,469.3246008385267
2023-11-08,31142.103783740717,469.3246008385267
2023-11-09,31535.031457317928,469.3246008385267
2023-11-10,31972.966302697012,469.3246008385267
2023-11-11,31448.94459903334,469.3246008385267
2023-11-12,31582.707553661978,469.3246008385267
2023-11-13,31583.03273504515,469.3246008385267
2023-11-14,31596.954415853208,469.3246008385267
2023-11-15,31655.850715245204,469.3246008385267
2023-11-16,31680.461435403988,469.3246008385267
2023-11-17,31868.102022403596,469.3246008385267
2023-11-18,31991.13160289789,469.3246008385267
2023-11-19,31985.077309744538,469.3246008385267
2023-11-20,32034.25760228457,469.3246008385267
2023-11-21,32190.412352891955,469.3246008385267
2023-11-22,32281.853173340223,469.3246008385267
2023-11-23,31728.873501257738,469.3316390716176
2023-11-24,31688.924966036062,469.3316390716176
2023-11-25,32543.270897178143,469.3316390716176
2023-11-26,32714.406431769054,469.3316390716176
2023-11-27,33202.27700606237,469.3316390716176
2023-11-28,32994.612011691046,469.3316390716176
2023-11-29,33156.5561403113,469.3316390716176
2023-11-30,33165.95571548241,469.3316390716176
2023-12-01,33228.317157413374,469.3316390716176
2023-12-02,33285.36965762631,469.3316390716176
2023-12-03,33359.64508716199,469.3316390716176
2023-12-04,33375.633745584535,469.3316390716176
2023-12-05,34330.57682583466,469.33387127414653
2023-12-06,34005.76659067209,469.33387127414653
2023-12-07,35065.68572277344,469.33387127414653
2023-12-08,36780.22006449941,469.33387127414653
2023-12-09,36828.53458117281,469.33387127414653
2023-12-10,36650.896770628686,469.33387127414653
2023-12-11,36692.358850825236,469.33387127414653
2023-12-12,36427.73298763338,469.33387127414653
2023-12-13,37241.345241485775,469.33387127414653
2023-12-14,37166.930930938615,469.33387127414653
2023-12-15,37219.94998654417,469.33387127414653
2023-12-16,37332.81401440945,469.33387127414653
2023-12-17,37474.466843670074,469.33387127414653
